experiment_name,timestamp,experiment_folder,fl_Federated Learning Parameters,fl_num-server-rounds,fl_fraction-train,fl_local-epochs,fl_lr,fl_batch-size,fl_num-clients,fl_random-seed,fl_Strategy & Optimization Parameters,fl_strategy,fl_proximal_mu,fl_warmup_rounds,fl_weight_decay,fl_early_stopping,fl_early_stop_patience,model_Model Architecture Parameters,model_seq_len,model_pred_len,model_patch_size,model_stride,model_d_model,model_hidden_size,model_kernel_size,model_llm_layers,model_lora_r,model_lora_alpha,model_lora_dropout,model_dropout,model_model,best_round,best_val_loss,best_val_mae,best_val_rmse,client_mae_std,worst_client_mae,best_client_mae,fairness_ratio,final_round,final_val_loss,final_val_mae,final_val_rmse,final_train_loss,avg_val_loss,avg_val_mae,avg_val_rmse,avg_train_loss,total_training_time_sec,total_training_time_min,avg_round_duration_sec,avg_client_train_duration_sec,max_client_train_duration_sec,avg_client_drift,max_client_drift,total_comm_mb,rounds_to_target,comm_to_target,total_round_duration_sec,start_timestamp,end_timestamp
20260211_013535,20260211_013535,experiments_20260211_013535,,10,1.0,2,0.0001,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,5.0,0.9112886622828597,0.7394802927970886,0.95390704870224,0.03133603200698459,0.7630179524421692,0.6768786311149597,1.127259625828814,10.0,0.9134077791010632,0.7417190074920654,0.9549914121627808,0.8748483818194639,0.9163679530447022,0.742442865371704,0.9565650701522828,0.8915043209915383,13523.290416240692,225.38817360401157,1352.3285004377365,227.01817714214326,248.58053374290463,1.6133625956244884,2.4363741444460425,24247.10998535156,,,13523.285004377365,2026-02-11 01:35:49,2026-02-11 05:21:13
20260210_234442,20260210_234442,experiments_20260210_234442,,10,1.0,1,0.0005,32,5,2021.0,,fedprox,0.01,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,10.0,0.905452695064685,0.7372177362442016,0.950819218158722,0.03109290817867695,0.7577351331710815,0.6751000881195068,1.1224041390392272,10.0,0.905452695064685,0.7372177362442016,0.950819218158722,0.882133914147734,0.9127364354545581,0.7405971384048462,0.9546489167213439,0.8918342272999886,11943.85037612915,199.06417293548583,1194.383043694496,194.38994334220888,210.01431918144223,2.274119831183669,3.1766492703926934,46858.14514160156,,,11943.830436944962,2026-02-10 23:44:57,2026-02-11 03:04:01
20260210_223438,20260210_223438,experiments_20260210_223438,,10,1.0,2,0.0001,32,5,2021.0,,fedln,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,9.0,0.913640811513452,0.7411065101623535,0.9551518201828004,0.030196614284027822,0.7633856534957886,0.6817914247512817,1.1196762320298652,10.0,0.9163654140479424,0.7389804244041442,0.9565616846084596,0.8633195477858265,0.9172203467344534,0.7405990028381348,0.9569878506660462,0.8816080187274373,10836.82641172409,180.61377352873484,1083.6807606458665,172.92902789592742,203.71987318992612,1.0224397185364857,1.7442334804908814,24247.10998535156,,,10836.807606458664,2026-02-10 22:34:51,2026-02-11 01:35:28
20260210_221857,20260210_221857,experiments_20260210_221857,,10,1.0,1,0.0005,32,5,2021.0,,fedper,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,bert_nonlinear,2.0,0.9106608749873498,0.7395432353019714,0.9535897016525268,0.030244944214598536,0.7584632635116577,0.6777975559234619,1.1190115055494605,7.0,1.012666717504754,0.7769873857498169,1.0052935361862183,0.5891531025369963,0.9527126519862844,0.7553868208612714,0.9751125829560416,0.7671073814028567,5118.03990983963,85.30066516399384,731.1479111398969,95.44071217264447,105.93453550338744,15.589497331539153,17.426324800155015,32800.701599121094,,,5118.035377979279,2026-02-10 22:19:11,2026-02-10 23:44:30
20260210_221810,20260210_221810,experiments_20260210_221810,,10,1.0,2,0.0001,32,5,2021.0,,scaffold,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,llama_nonlinear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260210_215800,20260210_215800,experiments_20260210_215800,,10,1.0,2,0.0001,32,5,2021.0,,fedper,0.0,1,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,2.0,0.9075322003434684,0.7380793452262878,0.9519091844558716,0.030608807645488526,0.7578000426292419,0.6763588786125183,1.1204111701524373,7.0,0.9832642082817415,0.7697496056556702,0.9908727765083312,0.819359836929668,0.9327482512983954,0.7482139979090009,0.965006695474897,0.8576308015707491,6406.96072602272,106.78267876704534,915.2792977946145,148.92491613796778,200.63524436950684,6.116919490884974,13.3777196593937,18521.316833496094,,,6406.955084562302,2026-02-10 21:58:14,2026-02-10 23:45:02
20260208_225052,20260208_225052,experiments_20260208_225052,,15,1.0,1,0.001,32,5,2021.0,,fedavg,0.01,3,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,4.0,0.9073975142205464,0.739043140411377,0.9519089460372924,0.029399337643247314,0.7606579661369324,0.6807392835617065,1.1173998394173494,9.0,0.9351604919223224,0.7483759164810181,0.966351854801178,0.8174752840481858,0.9154154885255434,0.7413586258888246,0.9560912662082249,0.866689570431276,4655.520407915115,77.59200679858526,517.2790285481346,69.65354326566062,73.1791934967041,41.13236419243891,48.25757333694743,23813.121643066406,,,4655.511256933212,2026-02-08 22:51:05,2026-02-09 00:08:41
20260208_214034,20260208_214034,experiments_20260208_214034,,15,1.0,1,0.0005,32,5,2021.0,,fedavg,0.01,3,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,3.0,0.9069904280006884,0.7384203672409058,0.9516651391983032,0.03015759353133559,0.7579325437545776,0.6782565116882324,1.1174718276836377,8.0,0.9516389072537424,0.7549112558364868,0.9747240662574768,0.8055060122923183,0.9205558385748197,0.7429714232683181,0.9587175965309143,0.8590599114136015,4200.247082471848,70.00411804119746,525.0302648544312,70.6385659813881,75.81591081619263,23.52318713365498,27.522924822047443,21167.21923828125,,,4200.242118835449,2026-02-08 21:40:47,2026-02-08 22:50:47
20260208_205822,20260208_205822,experiments_20260208_205822,,15,1.0,2,0.0003,32,5,2021.0,,fedavg,0.01,3,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,2.0,0.9079738557549084,0.7369732618331909,0.952138924598694,0.03221692347088094,0.7599314451217651,0.6726083755493164,1.1298275084682559,7.0,1.0729191479121938,0.8005287289619446,1.0348143339157103,0.6911760748739565,0.9641687783283347,0.7606800351824079,0.9807196123259408,0.8090326266962329,6061.449821233749,101.02416368722916,865.9208862440927,139.1833108901978,141.9000391960144,21.740414144380004,24.939482900186345,18521.316833496094,,,6061.446203708649,2026-02-08 20:58:35,2026-02-08 22:39:37
20260208_202049,20260208_202049,experiments_20260208_202049,,15,1.0,1,0.0003,32,5,2021.0,,fedavg,0.01,3,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,4.0,0.9065121590004248,0.7371876955032348,0.9514613628387452,0.030646264800422405,0.7616899609565735,0.6767768263816833,1.1254669652754947,9.0,0.9618063140020652,0.7569694995880127,0.9800194025039672,0.8187714278948324,0.9226714698919672,0.7436594552463955,0.9598232044114005,0.8638706848522695,4765.948417186737,79.43247361977895,529.547866238488,71.73175801701016,76.6751434803009,15.245772433995292,17.556024616286518,23813.121643066406,,,4765.930796146393,2026-02-08 20:21:02,2026-02-08 21:40:28
20260208_184844,20260208_184844,experiments_20260208_184844,,15,1.0,3,0.0001,32,5,2021.0,,fedavg,0.01,3,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,2.0,0.9091652471353026,0.7380898118019104,0.9527119994163512,0.031855161286313945,0.7586074471473694,0.6740323305130005,1.1254763500290845,7.0,1.0141472392923692,0.7790910005569458,1.0062187314033508,0.7719900607935897,0.9448064252764238,0.7539707643645149,0.9711023262568882,0.8429586764865665,8617.053866147995,143.61756443579992,1231.006719316755,212.3529054437365,216.68156027793884,10.727189057519675,12.04532682797856,18521.316833496094,,,8617.047035217285,2026-02-08 18:48:56,2026-02-08 21:12:33
20260208_184810,20260208_184810,experiments_20260208_184810,,15,1.0,2,0.0001,32,5,2021.0,,fedavg,0.01,3,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,4.0,0.9045246631047305,0.7356521248817444,0.9503434300422668,0.03240455137885425,0.7585583925247192,0.6720494031906128,1.1287241517117603,9.0,1.001233740361298,0.7704080581665039,0.9998817324638368,0.7971055486359664,0.9345826773084457,0.7472918642891778,0.9658906539281209,0.8535821817956616,7790.677139282227,129.8446189880371,865.6296347777048,139.88157493803237,142.4341003894806,8.953953913249974,10.29130160795108,23813.121643066406,,,7790.666712999344,2026-02-08 18:48:23,2026-02-08 20:58:14
20260208_184444,20260208_184444,experiments_20260208_184444,,15,1.0,1,0.0001,32,5,2021.0,,fedavg,0.01,3,0.01,true,5,,336,72,16,16,768,16,3,4,8,16,0.0,0.15,gpt4ts_nonlinear,6.0,0.9042413246456316,0.7368522405624389,0.9501980066299438,0.03094708339503751,0.7575321793556213,0.6751022934913635,1.122099845695921,11.0,0.9179331760266248,0.7421340823173523,0.9574074506759644,0.8547083304524021,0.9113049199083908,0.7393572081219066,0.9539144483479586,0.8769373785945173,5746.408534049988,95.7734755674998,522.3999360908161,70.89209799766542,74.33694386482239,6.130233322931146,7.856326019901078,29104.92645263672,,,5746.399296998978,2026-02-08 18:44:55,2026-02-08 20:20:42
20260207_170258,20260207_170258,experiments_20260207_170258,,10,1.0,2,0.001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,bart_nonlinear,9.0,0.9011573390469833,0.7336560964584351,0.948508107662201,,,,,10.0,0.9020209221874969,0.7364397406578064,0.9489547610282898,1.0880990521221232,0.9122876257731635,0.739958838224411,0.9543775689601899,1.4835539562513511,26415.981591701508,440.2663598616918,2641.5687960863115,464.9954666233063,466.5945895671845,,,78871.95281982422,,,26415.687960863113,2026-02-07 17:03:13,2026-02-08 00:23:30
20260207_140045,20260207_140045,experiments_20260207_140045,,10,1.0,2,0.0005,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,bart_nonlinear,10.0,0.9012136981943074,0.7356386303901672,0.948575758934021,,,,,10.0,0.9012136981943074,0.7356386303901672,0.948575758934021,1.035005319116497,0.9171502160652596,0.744315084218979,0.9568270874023437,1.2813801361422146,26731.30941414833,445.52182356913886,2673.100127339363,471.16825598239905,472.4698112010956,,,78871.95281982422,,,26731.00127339363,2026-02-07 14:01:00,2026-02-07 21:26:33
20260207_095749,20260207_095749,experiments_20260207_095749,,10,1.0,2,0.0001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,bart_nonlinear,5.0,0.9045043226199992,0.7368415236473084,0.9502346396446228,,,,,10.0,0.9077751394124592,0.7418582558631897,0.9520264029502868,0.9387832080875274,0.9158406873513671,0.7438108789920806,0.9561722362041474,1.0163228464613778,26597.82408833504,443.29706813891727,2659.760970592499,468.8926285839081,469.7674573421479,,,78871.95281982422,,,26597.609705924988,2026-02-07 09:58:03,2026-02-07 17:21:22
20260207_075421,20260207_075421,experiments_20260207_075421,,10,1.0,2,0.001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,llama_nonlinear,7.0,0.9200408291255726,0.7455473661422729,0.9584049820899964,,,,,10.0,0.9983431968198102,0.7764601707458496,0.9983617186546324,1.030841229072902,73.70453771998042,3.4860636138916012,4.295272142887116,4.504077971127556,32896.234885931015,548.2705814321836,3289.620345568657,586.4194688892364,588.6659942626953,,,23626.83563232422,,,32896.20345568657,2026-02-07 07:54:33,2026-02-07 17:02:50
20260207_044454,20260207_044454,experiments_20260207_044454,,10,1.0,2,0.0005,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,llama_nonlinear,10.0,0.9070819887273452,0.7390094995498657,0.9516374230384826,,,,,10.0,0.9070819887273452,0.7390094995498657,0.9516374230384826,0.9358602471389276,1.4234045123738404,0.9040480756759643,1.154363580942154,1.4410501056213574,33328.4565114975,555.474275191625,3332.837284564972,594.4310027837754,595.177568435669,,,23626.83563232422,,,33328.37284564972,2026-02-07 04:45:07,2026-02-07 14:00:36
20260207_004424,20260207_004424,experiments_20260207_004424,,10,1.0,2,0.0001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,llama_nonlinear,10.0,0.9155400445321028,0.737042510509491,0.9560237407684328,,,,,10.0,0.9155400445321028,0.737042510509491,0.9560237407684328,0.9118650764497298,1.0590414439373155,0.799013112783432,1.025185707807541,1.0343969099901578,33185.27892756462,553.087982126077,3318.5218530893326,588.3260466289521,590.6554950714112,,,23626.83563232422,,,33185.218530893326,2026-02-07 00:44:35,2026-02-07 09:57:41
20260206_221426,20260206_221426,experiments_20260206_221426,,10,1.0,2,0.001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,gpt4ts_nonlinear,8.0,0.9040399960665144,0.73653085231781,0.9501615405082704,,,,,10.0,0.9045779783024508,0.7335645198822022,0.9503631830215454,1.1327974791428257,0.9153681161032002,0.7418536150455475,0.956079831123352,1.409528442545123,34773.741609334946,579.5623601555824,3477.3625288486483,620.7005009937286,624.050924539566,,,27557.30438232422,,,34773.62528848648,2026-02-06 22:14:38,2026-02-07 07:54:12
20260206_185525,20260206_185525,experiments_20260206_185525,,10,1.0,2,0.0005,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,gpt4ts_nonlinear,9.0,0.8986459581781835,0.7341654539108277,0.9473339796066284,,,,,10.0,0.8990181670749889,0.7346619606018067,0.9475155711174011,1.0505116001863073,0.9074740643176963,0.738261674642563,0.9519511651992799,1.20878581901141,35348.0418548584,589.1340309143067,3534.7912774562838,627.1177216625214,629.8178789138794,,,27557.30438232422,,,35347.912774562836,2026-02-06 18:55:38,2026-02-07 04:44:46
20260206_150203,20260206_150203,experiments_20260206_150203,,10,1.0,2,0.0001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.15,gpt4ts_nonlinear,6.0,0.9045589021584568,0.7366287350654602,0.9503496646881104,,,,,10.0,1.0361376395155404,0.7993537664413453,1.0170596957206726,0.8733243880613197,0.9299587206675726,0.7498409569263458,0.963418844938278,0.9548094826702391,34911.985998392105,581.8664333065351,3491.1913919210433,623.5065254878998,626.450493144989,,,27557.30438232422,,,34911.913919210434,2026-02-06 15:02:22,2026-02-07 00:44:14
20260206_150202,20260206_150202,experiments_20260206_150202,,10,1.0,2,0.001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,bart_nonlinear,10.0,0.903484011211816,0.7351842164993286,0.9497902750968932,,,,,10.0,0.903484011211816,0.7351842164993286,0.9497902750968932,1.046149236522615,0.9172698234782499,0.7431362092494965,0.9569009792804717,1.417133584769783,25917.75532102585,431.9625886837641,2591.7600111722945,457.69510220050813,458.672570180893,,,78871.95281982422,,,25917.600111722946,2026-02-06 15:02:20,2026-02-06 22:14:18
20260206_112346,20260206_112346,experiments_20260206_112346,,10,1.0,2,0.0005,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,bart_nonlinear,10.0,0.900932908973273,0.7352790832519531,0.9484178185462953,,,,,10.0,0.900932908973273,0.7352790832519531,0.9484178185462953,1.0518725107353863,0.9095408013524379,0.7399085867404936,0.9529308259487153,1.2998564300744204,27075.02718734741,451.25045312245686,2707.4731390714646,473.7665221834183,518.3049576282502,,,78871.95281982422,,,27074.731390714645,2026-02-06 11:23:59,2026-02-06 18:55:16
20260206_040515,20260206_040515,experiments_20260206_040515,,10,1.0,2,0.0001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,bart_nonlinear,8.0,0.90381355147502,0.7358246326446534,0.9499160647392272,,,,,10.0,0.90413426170279,0.73766610622406,0.9500830888748169,0.9273699710155606,0.9193960041303845,0.7418705129623413,0.9579369115829467,0.9986958427624076,26287.74667477608,438.129111246268,2628.7562836170196,465.2096743869782,465.6246425628662,,,78871.95281982422,,,26287.562836170197,2026-02-06 04:05:28,2026-02-06 11:23:37
20260205_185438,20260205_185438,experiments_20260205_185438,,10,1.0,2,0.001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,llama_nonlinear,4.0,1.4839344217146144,0.9613246619701384,1.2183714509010315,,,,,10.0,,,,1.0329235523203089,87.53164938025178,4.861062342921893,5.991610688467821,4.345888654189684,72031.3251452446,1200.522085754077,7203.132316184044,1333.1284684062005,1335.2965178489685,,,23626.83563232422,,,72031.32316184044,2026-02-05 18:54:52,2026-02-06 14:55:24
20260205_185435,20260205_185435,experiments_20260205_185435,,10,1.0,2,0.0005,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,llama_nonlinear,4.0,1.0741452093334758,0.8110604286193848,1.0367082357406616,,,,,10.0,,,,0.9789239357210576,2.753173332717635,1.236413098871708,1.5704533060391743,1.7475162641505801,72035.40413713455,1200.5900689522423,7203.540209579468,1332.6726745843887,1335.0621235370636,,,23626.83563232422,,,72035.40209579468,2026-02-05 18:54:49,2026-02-06 14:55:25
20260205_185422,20260205_185422,experiments_20260205_185422,,10,1.0,2,0.0001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,llama_nonlinear,10.0,0.909139266936218,0.7347357273101807,0.9527119994163512,,,,,10.0,0.909139266936218,0.7347357273101807,0.9527119994163512,0.9047005081789627,1.0061338647993172,0.7740060985088348,1.000446093082428,1.0138268852608918,33033.27842974663,550.5546404957771,3303.321418428421,590.503931798935,591.307501745224,,,23626.83563232422,,,33033.21418428421,2026-02-05 18:54:34,2026-02-06 04:05:08
20260205_005754,20260205_005754,experiments_20260205_005754,,15,1.0,3,0.0005,32,5,,,fedavg,0.0,3,0.0001,true,5,,336,72,4,8,768,16,3,4,8,16,0.0,0.1,informer,1.0,1.008336301758009,0.7942662119865418,1.00396968126297,0.01327635518772646,0.7962687015533447,0.7611690163612366,1.0461128664431218,6.0,1.0577846262454986,0.8258831143379212,1.0284764051437378,0.9393229560424176,1.0483793589610095,0.8085467914740246,1.023723566532135,0.933206026366825,23656.31114602089,394.2718524336815,3942.718235770861,735.003762503465,736.2128603458405,,,4873.184280395508,,,23656.309414625168,2026-02-05 00:58:02,2026-02-05 07:32:18
20260204_232658,20260204_232658,experiments_20260204_232658,,15,1.0,3,0.0005,32,5,,,fedavg,0.0,3,0.0001,true,5,,336,72,4,8,768,16,3,4,8,16,0.0,0.1,patchtst,4.0,0.9331373920914005,0.7478719234466553,0.965328061580658,,,,,9.0,0.996893538278692,0.7696308493614197,0.9974491596221924,0.3641475129081437,0.9615317105793095,0.7607452710469563,0.9797768592834473,0.660027194436831,5439.458308935165,90.65763848225276,604.3836707274119,99.75925301975674,100.14444522857669,,,3010.683708190918,,,5439.453036546707,2026-02-04 23:27:07,2026-02-05 00:57:46
20260204_225049,20260204_225049,experiments_20260204_225049,,10,1.0,2,0.001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,gpt4ts_nonlinear,,,,,,,,,10.0,,,,,,,,,72019.54290628433,1200.325715104739,,,,,,,,,,2026-02-04 22:51:08,2026-02-05 18:51:28
20260204_225048,20260204_225048,experiments_20260204_225048,,10,1.0,2,0.0005,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,gpt4ts_nonlinear,,,,,,,,,10.0,,,,,,,,,72020.3822259903,1200.339703766505,,,,,,,,,,2026-02-04 22:51:08,2026-02-05 18:51:29
20260204_225047,20260204_225047,experiments_20260204_225047,,10,1.0,2,0.0001,32,5,,,fedprox,0.01,3,0.01,true,5,,336,72,4,1,768,16,3,2,8,16,0.0,0.1,gpt4ts_nonlinear,,,,,,,,,10.0,,,,,,,,,72020.37728571892,1200.3396214286486,,,,,,,,,,2026-02-04 22:51:08,2026-02-05 18:51:29
20260203_201150,20260203_201150,experiments_20260203_201150,,10,0.5,1,0.001,16,5,,,fedavg,0.01,1,0.01,true,3,,336,72,4,8,128,16,3,4,8,16,0.0,0.1,patchtst,,,,,,,,,10.0,,,,0.6023131798488957,,,,,2202.814719438553,36.71357865730921,,,,,,,,,,2026-02-03 20:11:57,2026-02-03 20:48:39
20260203_200750,20260203_200750,experiments_20260203_200750,,10,0.5,1,0.001,16,5,,,fedavg,0.01,1,0.01,true,3,,336,72,4,1,128,16,3,4,8,16,0.0,0.1,informer,,,,,,,,,10.0,,,,0.9026121714198876,,,,,4118.077346563339,68.63462244272232,,,,,,,,,,2026-02-03 20:07:57,2026-02-03 21:16:35
20260202_010752,20260202_010752,experiments_20260202_010752,,5,1.0,1,0.0003,32,5,,,fedprox,0.05,1,0.02,true,2,,336,72,4,1,768,32,3,2,4,8,0.1,0.2,llama_nonlinear,3.0,1.055792873354519,0.8068113684654236,1.0267400026321412,,,,,5.0,1.866018530032214,1.103381586074829,1.3651971817016602,1.3230601253188266,1.5755246062124477,0.978763337135315,1.2390370273590086,3.343820728215399,10777.736160755156,179.62893601258597,2155.541005039215,346.5658444976807,351.0031101226807,,,11815.776824951172,,,10777.705025196075,2026-02-02 01:08:08,2026-02-02 04:07:46
20260202_010233,20260202_010233,experiments_20260202_010233,,5,1.0,1,0.0003,32,5,,,fedprox,0.05,1,0.02,true,2,,336,72,4,1,768,32,3,2,4,8,0.1,0.2,bart_nonlinear,5.0,0.9076684905150356,0.7360020160675049,0.9519294381141664,,,,,5.0,0.9076684905150356,0.7360020160675049,0.9519294381141664,1.2674317167571156,0.9856195334350362,0.7677345013618468,0.9901116681098937,1.5111032368627288,8128.131697893143,135.4688616315524,1625.5920750141145,253.4115301704407,254.27102031707767,,,39438.33541870117,,,8127.960375070572,2026-02-02 01:02:59,2026-02-02 03:18:28
20260131_164138,20260131_164138,experiments_20260131_164138,,20,1.0,1,0.0003,32,5,,,fedprox,0.05,1,0.02,true,2,,336,72,4,1,768,32,3,2,4,8,0.1,0.2,,20.0,0.9004774672143598,0.7355143427848816,0.9482025146484376,,,,,20.0,0.9004774672143598,0.7355143427848816,0.9482025146484376,0.9270803943096152,0.9182937290082958,0.7432239311933517,0.9574288403987883,1.106187485424221,34832.92278337479,580.5487130562465,1741.6331115007401,278.8557284641266,289.0259073734284,,,54974.04479980469,,,34832.6622300148,2026-01-31 16:41:48,2026-02-01 02:22:21
